review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|boz scaggs|silk degrees:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|boz scaggs|silk degrees,graph_album,album,Boz Scaggs,Silk Degrees,1976,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|brent faiyaz|fuck the world:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|brent faiyaz|fuck the world,graph_album,album,Brent Faiyaz,Fuck the World,2020,us,apple_album_search_no_auto_match,10,50,,false
graph_album:album|bronski beat|age of consent:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|bronski beat|age of consent,graph_album,album,Bronski Beat,The Age of Consent,1984,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|bsd u|late night bumps:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|bsd u|late night bumps,graph_album,album,bsd.u,Late Night Bumps,2014,us,apple_album_search_no_auto_match,8,80,,false
graph_album:album|buck owens|carnegie hall concert:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|buck owens|carnegie hall concert,graph_album,album,Buck Owens,Carnegie Hall Concert,1966,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|buena vista social club|buena vista social club presents ibrahim ferrer:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|buena vista social club|buena vista social club presents ibrahim ferrer,graph_album,album,Buena Vista Social Club,Buena Vista Social Club Presents Ibrahim Ferrer,1999,us,apple_album_search_no_auto_match,2,15,,false
graph_album:album|bush|sixteen stone:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|bush|sixteen stone,graph_album,album,Bush,Sixteen Stone,1994,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|buzzcocks|singles going steady:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|buzzcocks|singles going steady,graph_album,album,Buzzcocks,Singles Going Steady,1979,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|byrds|fifth dimension:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|byrds|fifth dimension,graph_album,album,The Byrds,Fifth Dimension,1966,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|byrds|notorious byrd brothers:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|byrds|notorious byrd brothers,graph_album,album,The Byrds,The Notorious Byrd Brothers,1968,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|byrds|sweetheart of the rodeo:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|byrds|sweetheart of the rodeo,graph_album,album,The Byrds,Sweetheart of the Rodeo,1968,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|byrds|turn turn turn:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|byrds|turn turn turn,graph_album,album,The Byrds,Turn! Turn! Turn!,1965,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|byrds|younger than yesterday:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|byrds|younger than yesterday,graph_album,album,The Byrds,Younger Than Yesterday,1967,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|camel|mirage:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|camel|mirage,graph_album,album,Camel,Mirage,1974,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|cannibal ox|cold vein:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cannibal ox|cold vein,graph_album,album,Cannibal Ox,The Cold Vein,2001,us,apple_album_search_no_auto_match,5,73,,false
graph_album:album|captain beefheart and his magic band|trout mask replica:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|captain beefheart and his magic band|trout mask replica,graph_album,album,Captain Beefheart & His Magic Band,Trout Mask Replica,1969,us,apple_album_search_no_auto_match,10,35,,false
graph_album:album|cat stevens|tea for the tillerman:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cat stevens|tea for the tillerman,graph_album,album,Cat Stevens,Tea for the Tillerman,1970,us,apple_album_search_no_auto_match,7,88,,false
graph_album:album|cat stevens|teaser and the firecat:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cat stevens|teaser and the firecat,graph_album,album,Cat Stevens,Teaser and the Firecat,1971,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|chameleons|script of the bridge:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|chameleons|script of the bridge,graph_album,album,The Chameleons,Script of the Bridge,1983,us,apple_album_search_no_auto_match,3,73,,false
graph_album:album|cheap trick|cheap trick at budokan:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cheap trick|cheap trick at budokan,graph_album,album,Cheap Trick,Cheap Trick at Budokan,1978,us,apple_album_search_no_auto_match,8,50,,false
graph_album:album|chic|c est chic:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|chic|c est chic,graph_album,album,Chic,C'est Chic,1978,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|chic|risque:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|chic|risque,graph_album,album,Chic,Risque,1979,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|chicago|chicago 17:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|chicago|chicago 17,graph_album,album,Chicago,Chicago 17,1984,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|chiffons|chiffons:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|chiffons|chiffons,graph_album,album,The Chiffons,The Chiffons,1963,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|christina aguilera|christina aguilera:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|christina aguilera|christina aguilera,graph_album,album,Christina Aguilera,Christina Aguilera,1999,us,apple_album_search_no_auto_match,10,88,,false
