deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,error_message,raw_payload_persisted
album_sidecar_track:album|emperor|in the nightside eclipse@@1@@7@@@@majesty of nightsky:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|emperor|in the nightside eclipse@@1@@7@@@@majesty of nightsky,album_sidecar_track,track,Emperor,The Majesty of the Nightsky,1994,us,residual_track_no_safe_match,7,43,,false
album_sidecar_track:album|enya|watermark@@1@@12@@@@storms in africa pt ii:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|enya|watermark@@1@@12@@@@storms in africa pt ii,album_sidecar_track,track,Enya,Storms in Africa (Pt. II),1988,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|erykah badu|baduizm@@1@@1@@@@rimshot intro:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|erykah badu|baduizm@@1@@1@@@@rimshot intro,album_sidecar_track,track,Erykah Badu,Rimshot (intro),1997,us,residual_track_no_safe_match,3,62,,false
album_sidecar_track:album|erykah badu|baduizm@@1@@14@@@@rimshot outro:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|erykah badu|baduizm@@1@@14@@@@rimshot outro,album_sidecar_track,track,Erykah Badu,Rimshot (outro),1997,us,residual_track_no_safe_match,3,57,,false
album_sidecar_track:album|erykah badu|baduizm@@1@@4@@@@otherside of game:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|erykah badu|baduizm@@1@@4@@@@otherside of game,album_sidecar_track,track,Erykah Badu,Otherside of the Game,1997,us,residual_track_no_safe_match,3,59,,false
album_sidecar_track:album|fall|hex enduction hour@@1@@8@@@@just step s ways:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fall|hex enduction hour@@1@@8@@@@just step s ways,album_sidecar_track,track,The Fall,Just Step S’ways,1982,us,residual_track_no_safe_match,10,57,,false
album_sidecar_track:album|falling in reverse|coming home@@1@@4@@@@fuck you and all your friends:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|falling in reverse|coming home@@1@@4@@@@fuck you and all your friends,album_sidecar_track,track,Falling in Reverse,Fuck You and All Your Friends,2017,us,residual_track_no_safe_match,1,59,,false
album_sidecar_track:album|fat boys|crushin@@1@@11@@@@wipeout:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@11@@@@wipeout,album_sidecar_track,track,Fat Boys,Wipeout,1987,us,residual_track_no_safe_match,7,47,,false
album_sidecar_track:album|fat boys|crushin@@1@@12@@@@frannie s lament:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@12@@@@frannie s lament,album_sidecar_track,track,Fat Boys,Frannie’s Lament,1987,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|fat boys|crushin@@1@@14@@@@we outa here:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@14@@@@we outa here,album_sidecar_track,track,Fat Boys,We Outa Here!,1987,us,residual_track_no_safe_match,6,12,,false
album_sidecar_track:album|fat boys|crushin@@1@@3@@@@mira mark s uncle:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@3@@@@mira mark s uncle,album_sidecar_track,track,Fat Boys,"Mira, Mark’s Uncle!",1987,us,residual_track_no_safe_match,5,46,,false
album_sidecar_track:album|fat boys|crushin@@1@@6@@@@fat boys at forty:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@6@@@@fat boys at forty,album_sidecar_track,track,Fat Boys,The Fat Boys at Forty,1987,us,residual_track_no_safe_match,3,43,,false
album_sidecar_track:album|fat boys|crushin@@1@@9@@@@bust beat:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fat boys|crushin@@1@@9@@@@bust beat,album_sidecar_track,track,Fat Boys,Bust the Beat!,1987,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|fatboy slim|you ve come a long way baby@@1@@2@@@@rockafeller skank:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fatboy slim|you ve come a long way baby@@1@@2@@@@rockafeller skank,album_sidecar_track,track,Fatboy Slim,The Rockafeller Skank,1998,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|fela kuti|zombie@@1@@1@@@@na poi:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fela kuti|zombie@@1@@1@@@@na poi,album_sidecar_track,track,Fela Kuti,Na Poi,1977,us,residual_track_no_safe_match,4,48,,false
album_sidecar_track:album|fela kuti|zombie@@1@@2@@@@you no go die unless you want die:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fela kuti|zombie@@1@@2@@@@you no go die unless you want die,album_sidecar_track,track,Fela Kuti,You No Go Die Unless You Want Die,1977,us,residual_track_no_safe_match,4,47,,false
album_sidecar_track:album|femi kuti|shoki shoki@@1@@10@@@@beng beng beng chateau flight remix:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|femi kuti|shoki shoki@@1@@10@@@@beng beng beng chateau flight remix,album_sidecar_track,track,Femi Kuti,Beng Beng Beng (Chateau Flight remix),1998,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|femi kuti|shoki shoki@@1@@11@@@@truth don die kerri chandler remix:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|femi kuti|shoki shoki@@1@@11@@@@truth don die kerri chandler remix,album_sidecar_track,track,Femi Kuti,Truth Don Die (Kerri Chandler remix),1998,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|femi kuti|shoki shoki@@1@@12@@@@blackman know yourself roots remix:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|femi kuti|shoki shoki@@1@@12@@@@blackman know yourself roots remix,album_sidecar_track,track,Femi Kuti,Blackman Know Yourself (The Roots remix),1998,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@1@@@@sleep to dream:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@1@@@@sleep to dream,album_sidecar_track,track,Fiona Apple,Sleep to Dream,1999,us,residual_track_no_safe_match,10,48,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@10@@@@carrion:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@10@@@@carrion,album_sidecar_track,track,Fiona Apple,Carrion,1999,us,residual_track_no_safe_match,10,43,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@2@@@@sullen girl:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@2@@@@sullen girl,album_sidecar_track,track,Fiona Apple,Sullen Girl,1999,us,residual_track_no_safe_match,10,57,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@3@@@@shadowboxer:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@3@@@@shadowboxer,album_sidecar_track,track,Fiona Apple,Shadowboxer,1999,us,residual_track_no_safe_match,10,46,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@4@@@@criminal:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@4@@@@criminal,album_sidecar_track,track,Fiona Apple,Criminal,1999,us,residual_track_no_safe_match,10,45,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@5@@@@slow like honey:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@5@@@@slow like honey,album_sidecar_track,track,Fiona Apple,Slow Like Honey,1999,us,residual_track_no_safe_match,10,44,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@6@@@@first taste:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@6@@@@first taste,album_sidecar_track,track,Fiona Apple,The First Taste,1999,us,residual_track_no_safe_match,10,53,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@7@@@@never is a promise:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@7@@@@never is a promise,album_sidecar_track,track,Fiona Apple,Never Is a Promise,1999,us,residual_track_no_safe_match,10,43,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@8@@@@child is gone:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@8@@@@child is gone,album_sidecar_track,track,Fiona Apple,The Child Is Gone,1999,us,residual_track_no_safe_match,10,57,,false
album_sidecar_track:album|fiona apple|when the pawn@@1@@9@@@@pale september:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@1@@9@@@@pale september,album_sidecar_track,track,Fiona Apple,Pale September,1999,us,residual_track_no_safe_match,10,43,,false
album_sidecar_track:album|fiona apple|when the pawn@@2@@10@@@@i know:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@2@@10@@@@i know,album_sidecar_track,track,Fiona Apple,I Know,1999,us,residual_track_no_safe_match,9,61,,false
album_sidecar_track:album|fiona apple|when the pawn@@2@@11@@@@across universe:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@2@@11@@@@across universe,album_sidecar_track,track,Fiona Apple,Across the Universe,1999,us,residual_track_no_safe_match,9,19,,false
album_sidecar_track:album|fiona apple|when the pawn@@2@@12@@@@never is a promise:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fiona apple|when the pawn@@2@@12@@@@never is a promise,album_sidecar_track,track,Fiona Apple,Never Is a Promise,1999,us,residual_track_no_safe_match,9,13,,false
album_sidecar_track:album|fischerspooner|1@@1@@12@@@@megacolon:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fischerspooner|1@@1@@12@@@@megacolon,album_sidecar_track,track,Fischerspooner,Megacolon,2001,us,residual_track_no_safe_match,2,57,,false
album_sidecar_track:album|fischerspooner|1@@1@@9@@@@fucker:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fischerspooner|1@@1@@9@@@@fucker,album_sidecar_track,track,Fischerspooner,Fucker,2001,us,residual_track_no_safe_match,2,57,,false
album_sidecar_track:album|flamin groovies|shake some action@@1@@7@@@@let boy rock n roll:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flamin groovies|shake some action@@1@@7@@@@let boy rock n roll,album_sidecar_track,track,Flamin' Groovies,Let the Boy Rock n' Roll,1976,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|flamingos|flamingo serenade@@1@@12@@@@but not for me:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flamingos|flamingo serenade@@1@@12@@@@but not for me,album_sidecar_track,track,The Flamingos,But Not for Me,1959,us,residual_track_no_safe_match,9,65,,false
album_sidecar_track:album|flamingos|flamingo serenade@@1@@6@@@@goodnight sweetheart:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flamingos|flamingo serenade@@1@@6@@@@goodnight sweetheart,album_sidecar_track,track,The Flamingos,Goodnight Sweetheart,1959,us,residual_track_no_safe_match,5,65,,false
album_sidecar_track:album|florida georgia line|here s to the good times@@1@@12@@@@cruise live from joe s bar chicago 2012:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|florida georgia line|here s to the good times@@1@@12@@@@cruise live from joe s bar chicago 2012,album_sidecar_track,track,Florida Georgia Line,"Cruise (live from Joe’s Bar, Chicago/2012)",2012,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|florida georgia line|here s to the good times@@1@@13@@@@round here live from joe s bar chicago 2012:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|florida georgia line|here s to the good times@@1@@13@@@@round here live from joe s bar chicago 2012,album_sidecar_track,track,Florida Georgia Line,"Round Here (live from Joe’s Bar, Chicago/2012)",2012,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|florida georgia line|here s to the good times@@1@@14@@@@tip it back live from joe s bar chicago 2012:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|florida georgia line|here s to the good times@@1@@14@@@@tip it back live from joe s bar chicago 2012,album_sidecar_track,track,Florida Georgia Line,"Tip It Back (live from Joe’s Bar, Chicago/2012)",2012,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flume|skin@@1@@6@@@@wall fuck:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flume|skin@@1@@6@@@@wall fuck,album_sidecar_track,track,Flume,Wall Fuck,2016,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@12@@@@lazy days:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@12@@@@lazy days,album_sidecar_track,track,The Flying Burrito Brothers,Lazy Days,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@13@@@@image of me:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@13@@@@image of me,album_sidecar_track,track,The Flying Burrito Brothers,Image of Me,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@14@@@@high fashion queen:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@14@@@@high fashion queen,album_sidecar_track,track,The Flying Burrito Brothers,High Fashion Queen,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@15@@@@if you gotta go:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@15@@@@if you gotta go,album_sidecar_track,track,The Flying Burrito Brothers,If You Gotta Go,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@16@@@@man in fog:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@16@@@@man in fog,album_sidecar_track,track,The Flying Burrito Brothers,Man in the Fog,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@17@@@@farther along:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@17@@@@farther along,album_sidecar_track,track,The Flying Burrito Brothers,Farther Along,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@18@@@@older guys:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@18@@@@older guys,album_sidecar_track,track,The Flying Burrito Brothers,Older Guys,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@19@@@@cody cody:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@19@@@@cody cody,album_sidecar_track,track,The Flying Burrito Brothers,"Cody, Cody",1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@20@@@@god s own singer:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@20@@@@god s own singer,album_sidecar_track,track,The Flying Burrito Brothers,God’s Own Singer,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@21@@@@down in churchyard:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@21@@@@down in churchyard,album_sidecar_track,track,The Flying Burrito Brothers,Down in the Churchyard,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|flying burrito brothers|gilded palace of sin@@1@@22@@@@wild horses:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|flying burrito brothers|gilded palace of sin@@1@@22@@@@wild horses,album_sidecar_track,track,The Flying Burrito Brothers,Wild Horses,1969,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|foals|antidotes@@1@@3@@@@red sox pugie:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|foals|antidotes@@1@@3@@@@red sox pugie,album_sidecar_track,track,Foals,Red Sox Pugie,2008,us,residual_track_no_safe_match,8,60,,false
album_sidecar_track:album|frank ocean|channel orange@@1@@17@@@@end golden girl:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|frank ocean|channel orange@@1@@17@@@@end golden girl,album_sidecar_track,track,Frank Ocean,End / Golden Girl,2012,us,residual_track_no_safe_match,1,67,,false
album_sidecar_track:album|fred hammond|pages of life chapters i and ii@@1@@2@@@@he s a rock interlude:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fred hammond|pages of life chapters i and ii@@1@@2@@@@he s a rock interlude,album_sidecar_track,track,Fred Hammond,He's a Rock (interlude),1998,us,residual_track_no_safe_match,1,61,,false
album_sidecar_track:album|free|fire and water@@1@@4@@@@heavyload:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|free|fire and water@@1@@4@@@@heavyload,album_sidecar_track,track,Free,Heavyload,1970,us,residual_track_no_safe_match,1,59,,false
album_sidecar_track:album|fugs|fugs first album@@1@@7@@@@seize day:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fugs|fugs first album@@1@@7@@@@seize day,album_sidecar_track,track,The Fugs,Seize the Day,1965,us,residual_track_no_safe_match,2,43,,false
album_sidecar_track:album|fugs|fugs first album@@1@@8@@@@i feel like homemade shit:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|fugs|fugs first album@@1@@8@@@@i feel like homemade shit,album_sidecar_track,track,The Fugs,I Feel Like Homemade Shit,1965,us,residual_track_no_safe_match,2,43,,false
album_sidecar_track:album|future|monster@@1@@1@@@@intro:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@1@@@@intro,album_sidecar_track,track,Future,The Intro,2014,us,residual_track_no_safe_match,13,48,,false
album_sidecar_track:album|future|monster@@1@@16@@@@codeine crazy:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@16@@@@codeine crazy,album_sidecar_track,track,Future,Codeine Crazy,2014,us,residual_track_no_safe_match,7,61,,false
album_sidecar_track:album|future|monster@@1@@2@@@@radical:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@2@@@@radical,album_sidecar_track,track,Future,Radical,2014,us,residual_track_no_safe_match,7,66,,false
album_sidecar_track:album|future|monster@@1@@4@@@@abu s boomin:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@4@@@@abu s boomin,album_sidecar_track,track,Future,Abu’s Boomin,2014,us,residual_track_no_safe_match,6,45,,false
album_sidecar_track:album|future|monster@@1@@5@@@@fuck up some commas:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@5@@@@fuck up some commas,album_sidecar_track,track,Future,Fuck Up Some Commas,2014,us,residual_track_no_safe_match,6,54,,false
album_sidecar_track:album|future|monster@@1@@7@@@@after that:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|future|monster@@1@@7@@@@after that,album_sidecar_track,track,Future,After That,2014,us,residual_track_no_safe_match,5,49,,false
album_sidecar_track:album|gang of four|solid gold@@1@@4@@@@if i could keep it for myself:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gang of four|solid gold@@1@@4@@@@if i could keep it for myself,album_sidecar_track,track,Gang of Four,If I Could Keep It for Myself,1981,us,residual_track_no_safe_match,1,59,,false
album_sidecar_track:album|gang starr|daily operation@@1@@2@@@@place where we dwell:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gang starr|daily operation@@1@@2@@@@place where we dwell,album_sidecar_track,track,Gang Starr,The Place Where We Dwell,1992,us,residual_track_no_safe_match,1,61,,false
album_sidecar_track:album|gang starr|step in the arena@@1@@18@@@@meaning of name:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gang starr|step in the arena@@1@@18@@@@meaning of name,album_sidecar_track,track,Gang Starr,The Meaning of the Name,1991,us,residual_track_no_safe_match,3,57,,false
album_sidecar_track:album|gang starr|step in the arena@@1@@4@@@@execution of a chump no more mr nice guy part 2:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gang starr|step in the arena@@1@@4@@@@execution of a chump no more mr nice guy part 2,album_sidecar_track,track,Gang Starr,"Execution of a Chump (No More Mr. Nice Guy, Part 2)",1991,us,residual_track_no_safe_match,3,59,,false
album_sidecar_track:album|gang starr|step in the arena@@1@@8@@@@lovesick:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gang starr|step in the arena@@1@@8@@@@lovesick,album_sidecar_track,track,Gang Starr,Lovesick,1991,us,residual_track_no_safe_match,3,57,,false
album_sidecar_track:album|gene pitney|only love can break a heart@@1@@9@@@@man who shot liberty valance:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gene pitney|only love can break a heart@@1@@9@@@@man who shot liberty valance,album_sidecar_track,track,Gene Pitney,(The Man Who Shot) Liberty Valance,1962,us,residual_track_no_safe_match,1,53,,false
album_sidecar_track:album|generation x|generation x@@1@@1@@@@gimme some truth:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|generation x|generation x@@1@@1@@@@gimme some truth,album_sidecar_track,track,Generation X,Gimme Some Truth,1978,us,residual_track_no_safe_match,12,48,,false
album_sidecar_track:album|generation x|generation x@@1@@10@@@@kiss me deadly:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|generation x|generation x@@1@@10@@@@kiss me deadly,album_sidecar_track,track,Generation X,Kiss Me Deadly,1978,us,residual_track_no_safe_match,12,56,,false
album_sidecar_track:album|generation x|generation x@@1@@11@@@@wild dub:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|generation x|generation x@@1@@11@@@@wild dub,album_sidecar_track,track,Generation X,Wild Dub,1978,us,residual_track_no_safe_match,12,56,,false
album_sidecar_track:album|generation x|generation x@@1@@12@@@@youth youth youth:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|generation x|generation x@@1@@12@@@@youth youth youth,album_sidecar_track,track,Generation X,Youth Youth Youth,1978,us,residual_track_no_safe_match,12,56,,false
album_sidecar_track:album|genesis|lamb lies down on broadway@@2@@4@@@@here comes supernatural anaesthetist:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|genesis|lamb lies down on broadway@@2@@4@@@@here comes supernatural anaesthetist,album_sidecar_track,track,Genesis,Here Comes the Supernatural Anaesthetist,1974,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|george michael|faith@@1@@10@@@@hard day shep pettibone remix:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|george michael|faith@@1@@10@@@@hard day shep pettibone remix,album_sidecar_track,track,George Michael,Hard Day (Shep Pettibone remix),1987,us,residual_track_no_safe_match,2,43,,false
album_sidecar_track:album|george michael|faith@@1@@11@@@@a last request i want your sex part iii:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|george michael|faith@@1@@11@@@@a last request i want your sex part iii,album_sidecar_track,track,George Michael,A Last Request (I Want Your Sex Part III),1987,us,residual_track_no_safe_match,2,23,,false
album_sidecar_track:album|george michael|faith@@1@@3@@@@i want your sex parts i and ii:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|george michael|faith@@1@@3@@@@i want your sex parts i and ii,album_sidecar_track,track,George Michael,I Want Your Sex (Parts I & II),1987,us,residual_track_no_safe_match,2,60,,false
album_sidecar_track:album|george strait|blue clear sky@@1@@11@@@@check yes or no:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|george strait|blue clear sky@@1@@11@@@@check yes or no,album_sidecar_track,track,George Strait,Check Yes or No,1996,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|ghostface killah|ironman@@1@@16@@@@soul controller:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|ghostface killah|ironman@@1@@16@@@@soul controller,album_sidecar_track,track,Ghostface Killah,The Soul Controller,1996,us,residual_track_no_safe_match,3,43,,false
album_sidecar_track:album|ghostface killah|ironman@@1@@3@@@@faster blade:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|ghostface killah|ironman@@1@@3@@@@faster blade,album_sidecar_track,track,Ghostface Killah,The Faster Blade,1996,us,residual_track_no_safe_match,2,60,,false
album_sidecar_track:album|ghostface killah|ironman@@1@@4@@@@260:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|ghostface killah|ironman@@1@@4@@@@260,album_sidecar_track,track,Ghostface Killah,260,1996,us,residual_track_no_safe_match,2,59,,false
album_sidecar_track:album|gilbert o sullivan|himself@@1@@13@@@@we will:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gilbert o sullivan|himself@@1@@13@@@@we will,album_sidecar_track,track,Gilbert O'Sullivan,We Will,1971,us,residual_track_no_safe_match,2,43,,false
album_sidecar_track:album|gilbert o sullivan|himself@@1@@9@@@@alone again naturally:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gilbert o sullivan|himself@@1@@9@@@@alone again naturally,album_sidecar_track,track,Gilbert O'Sullivan,Alone Again (Naturally),1971,us,residual_track_no_safe_match,2,43,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@1@@@@bem bem bem maria:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@1@@@@bem bem bem maria,album_sidecar_track,track,Gipsy Kings,Bem Bem Bem Maria,1988,us,residual_track_no_safe_match,11,53,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@11@@@@la dona:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@11@@@@la dona,album_sidecar_track,track,Gipsy Kings,La Dona,1988,us,residual_track_no_safe_match,10,43,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@12@@@@hit medley:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@12@@@@hit medley,album_sidecar_track,track,Gipsy Kings,Hit Medley,1988,us,residual_track_no_safe_match,10,48,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@13@@@@la rumba de nicolas:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@13@@@@la rumba de nicolas,album_sidecar_track,track,Gipsy Kings,La Rumba de Nicolas,1988,us,residual_track_no_safe_match,10,22,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@15@@@@hotel california latino:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@15@@@@hotel california latino,album_sidecar_track,track,Gipsy Kings,Hotel California (Latino),1988,us,residual_track_no_safe_match,9,14,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@16@@@@passion:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@16@@@@passion,album_sidecar_track,track,Gipsy Kings,Passion,1988,us,residual_track_no_safe_match,9,25,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@17@@@@soy:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@17@@@@soy,album_sidecar_track,track,Gipsy Kings,Soy,1988,us,residual_track_no_safe_match,9,27,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@18@@@@vamos a bailar:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@18@@@@vamos a bailar,album_sidecar_track,track,Gipsy Kings,Vamos a Bailar,1988,us,residual_track_no_safe_match,9,14,,false
album_sidecar_track:album|gipsy kings|gipsy kings@@1@@19@@@@viento del arena:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|gipsy kings|gipsy kings@@1@@19@@@@viento del arena,album_sidecar_track,track,Gipsy Kings,Viento del Arena,1988,us,residual_track_no_safe_match,9,14,,false
