deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,best_result_rank,best_reject_reason,prior_review_reason,error_message,raw_payload_persisted
graph_song:song|eddie cochran|something else:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|eddie cochran|something else,graph_song,song,Eddie Cochran,Something Else,1959,us,direct_song_search_no_auto_match,10,49,4,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|eevee|house of memories:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|eevee|house of memories,graph_song,song,eevee,house of memories,2016,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|eevee|jazz scratches:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|eevee|jazz scratches,graph_song,song,eevee,jazz scratches,2016,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
graph_song:song|eevee|m i s t:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|eevee|m i s t,graph_song,song,eevee,m i s t,2016,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
graph_song:song|eevee|vibes:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|eevee|vibes,graph_song,song,eevee,vibes,2018,us,direct_song_search_no_auto_match,10,43,2,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|eiffel 65|blue da ba dee:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|eiffel 65|blue da ba dee,graph_song,song,Eiffel 65,Blue (Da Ba Dee),1998,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|elevation worship|rattle:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|elevation worship|rattle,graph_song,song,Elevation Worship,RATTLE!,2020,us,direct_song_search_no_auto_match,10,76,3,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|elizabeth mitchell|you are my sunshine:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|elizabeth mitchell|you are my sunshine,graph_song,song,Elizabeth Mitchell,You Are My Sunshine,2002,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|ellen greene and lee wilkof|suddenly seymour:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ellen greene and lee wilkof|suddenly seymour,graph_song,song,Ellen Greene and Lee Wilkof,Suddenly Seymour,1982,us,direct_song_search_no_auto_match,6,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|elmer bernstein|theme from the magnificent seven:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|elmer bernstein|theme from the magnificent seven,graph_song,song,Elmer Bernstein,Theme from The Magnificent Seven,1960,us,direct_song_search_no_auto_match,10,89,4,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|elmo|elmo s song:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|elmo|elmo s song,graph_song,song,Elmo,Elmo's Song,1992,us,direct_song_search_no_auto_match,10,92,1,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|elton john|rocket man:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|elton john|rocket man,graph_song,song,Elton John,Rocket Man,1972,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|ennio morricone|nuovo cinema paradiso:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ennio morricone|nuovo cinema paradiso,graph_song,song,Ennio Morricone,Nuovo Cinema Paradiso,1988,us,direct_song_search_no_auto_match,10,73,4,,apple_song_search_needs_review_version_risk,,false
graph_song:song|erykah badu|apple tree:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|erykah badu|apple tree,graph_song,song,Erykah Badu,Apple Tree,1997,us,direct_song_search_no_auto_match,10,73,4,,apple_song_search_no_auto_match,,false
graph_song:song|erykah badu|tyrone:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|erykah badu|tyrone,graph_song,song,Erykah Badu,Tyrone,1997,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|esg|ufo:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|esg|ufo,graph_song,song,ESG,UFO,1981,us,direct_song_search_no_auto_match,10,52,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|ethel merman|rose s turn:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ethel merman|rose s turn,graph_song,song,Ethel Merman,Rose's Turn,1959,us,direct_song_search_no_auto_match,10,75,2,,apple_song_search_needs_review_version_risk,,false
graph_song:song|ewan mcgregor and nicole kidman|come what may:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ewan mcgregor and nicole kidman|come what may,graph_song,song,Ewan McGregor and Nicole Kidman,Come What May,2001,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|five for fighting|superman:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|five for fighting|superman,graph_song,song,Five for Fighting,Superman,2001,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|floating points|silhouettes:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|floating points|silhouettes,graph_song,song,Floating Points,Silhouettes,2015,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|four tops|i can t help myself:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|four tops|i can t help myself,graph_song,song,Four Tops,I Can't Help Myself,1965,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|frank oz as cookie monster|c is for cookie:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|frank oz as cookie monster|c is for cookie,graph_song,song,Frank Oz as Cookie Monster,C Is for Cookie,1971,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
