deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,apple_artist_id,artist_id_source,candidate_count,best_score,best_candidate_id,best_candidate_title,best_candidate_variant,error_message,prior_review_reason,raw_payload_persisted
graph_album:album|my bloody valentine|loveless:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|my bloody valentine|loveless,graph_album,album,My Bloody Valentine,Loveless,1991,us,artist_album_resolver_no_safe_album_match,206711,existing_graph_artist_link,2,21,1567655929,you made me realise - EP,,,apple_album_search_no_auto_match,false
graph_album:album|neil diamond|hot august night:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|neil diamond|hot august night,graph_album,album,Neil Diamond,Hot August Night,1972,us,artist_album_resolver_no_safe_album_match,94935,existing_graph_artist_link,15,52,1443288776,Hot August Night (40th Anniversary Deluxe Edition),,,apple_album_search_no_auto_match,false
graph_album:album|nirvana uk|story of simon simopath:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|nirvana uk|story of simon simopath,graph_album,album,Nirvana (UK),The Story of Simon Simopath,1967,us,artist_album_resolver_no_safe_album_match,256176428,apple_artist_search_ephemeral,0,,,,,,apple_album_search_no_results,false
graph_album:album|odetta|odetta at carnegie hall:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|odetta|odetta at carnegie hall,graph_album,album,Odetta,Odetta at Carnegie Hall,1960,us,artist_album_resolver_no_safe_album_match,219829,existing_graph_artist_link,10,35,787565085,Odetta Sings Folk Songs,,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of a chorus line|a chorus line:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of a chorus line|a chorus line,graph_album,album,Original Broadway Cast of A Chorus Line,A Chorus Line,1975,us,artist_album_resolver_no_safe_album_match,1041504504,apple_artist_search_ephemeral,1,93,1041504493,A Chorus Line - 40th Anniversary Celebration (Original Broadway Cast Recording),,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of cabaret|cabaret:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of cabaret|cabaret,graph_album,album,Original Broadway Cast of Cabaret,Cabaret,1966,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of fiddler on the roof|fiddler on the roof:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of fiddler on the roof|fiddler on the roof,graph_album,album,Original Broadway Cast of Fiddler on the Roof,Fiddler on the Roof,1964,us,artist_album_resolver_no_safe_album_match,1006227417,apple_artist_search_ephemeral,1,89,357911383,Fiddler on the Roof (Original Broadway Cast Recording) (Deluxe Edition),,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of guys and dolls|guys and dolls:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of guys and dolls|guys and dolls,graph_album,album,Original Broadway Cast of Guys and Dolls,Guys and Dolls,1950,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of gypsy|gypsy:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of gypsy|gypsy,graph_album,album,Original Broadway Cast of Gypsy,Gypsy,1959,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of into the woods|into the woods:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of into the woods|into the woods,graph_album,album,Original Broadway Cast of Into the Woods,Into the Woods,1988,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of oklahoma|oklahoma:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of oklahoma|oklahoma,graph_album,album,Original Broadway Cast of Oklahoma!,Oklahoma!,1943,us,artist_album_resolver_no_safe_album_match,1665787659,apple_artist_search_ephemeral,1,24,1665787648,"Oklahoma (Live On The Ed Sullivan Show, March 27, 1955) - Single",,,apple_album_search_no_auto_match,false
graph_album:album|original broadway cast of west side story|west side story:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original broadway cast of west side story|west side story,graph_album,album,Original Broadway Cast of West Side Story,West Side Story,1957,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|original london cast of les miserables|les miserables:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|original london cast of les miserables|les miserables,graph_album,album,Original London Cast of Les Miserables,Les Miserables,1985,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_auto_match,false
graph_album:album|oscar d leon|el oscar de la salsa:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|oscar d leon|el oscar de la salsa,graph_album,album,Oscar D'Leon,El Oscar de la Salsa,1975,us,artist_album_resolver_no_safe_album_match,32404,existing_graph_artist_link,2,63,1450234728,Boleros Con: Oscar D'León,,,apple_album_search_no_auto_match,false
graph_album:album|paris sisters|paris sisters:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|paris sisters|paris sisters,graph_album,album,The Paris Sisters,The Paris Sisters,1961,us,artist_album_resolver_no_safe_album_match,132620243,existing_graph_artist_link,2,21,529177472,I Love How You Love Me (Remastered) - Single,,,apple_album_search_no_auto_match,false
graph_album:album|patsy cline|showcase:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|patsy cline|showcase,graph_album,album,Patsy Cline,Showcase,1961,us,artist_album_resolver_no_safe_album_match,95778,existing_graph_artist_link,7,45,1443840333,Sentimentally Yours,,,apple_album_search_no_auto_match,false
graph_album:album|paul anka|paul anka:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|paul anka|paul anka,graph_album,album,Paul Anka,Paul Anka,1958,us,artist_album_resolver_no_safe_album_match,21579,existing_graph_artist_link,12,58,282219304,Put Your Head On My Shoulder: The Very Best Of Paul Anka,,,apple_album_search_no_auto_match,false
graph_album:album|peter gabriel|passion:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|peter gabriel|passion,graph_album,album,Peter Gabriel,Passion,1989,us,artist_album_resolver_no_safe_album_match,115433,existing_graph_artist_link,5,40,986800858,So,,,apple_album_search_no_auto_match,false
graph_album:album|peter paul and mary|if i had a hammer:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|peter paul and mary|if i had a hammer,graph_album,album,"Peter, Paul and Mary",If I Had a Hammer,1962,us,artist_album_resolver_no_safe_album_match,167393,existing_graph_artist_link,6,44,302102786,"Peter, Paul and Mary",,,apple_album_search_no_auto_match,false
graph_album:album|phil spector various artists|back to mono 1958 1969:artist_album_resolver_no_artist_id,apple_music_artist_album_resolver_pass_v1,album|phil spector various artists|back to mono 1958 1969,graph_album,album,Phil Spector / Various Artists,Back to Mono (1958-1969),1991,us,artist_album_resolver_no_artist_id,,,,,,,,,apple_album_search_no_results,false
graph_album:album|platters|encore of golden hits:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|platters|encore of golden hits,graph_album,album,The Platters,Encore of Golden Hits,1960,us,artist_album_resolver_no_safe_album_match,368242,existing_graph_artist_link,15,87,1783391456,Golden Hits,,,apple_album_search_no_auto_match,false
graph_album:album|public image ltd|metal box:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|public image ltd|metal box,graph_album,album,Public Image Ltd,Metal Box,1979,us,artist_album_resolver_no_safe_album_match,20942761,existing_graph_artist_link,3,112,95911817,Second Edition,,,apple_album_search_no_auto_match,false
graph_album:album|ray stevens|ray stevens greatest hits:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|ray stevens|ray stevens greatest hits,graph_album,album,Ray Stevens,Ray Stevens' Greatest Hits,1987,us,artist_album_resolver_no_safe_album_match,25445,existing_graph_artist_link,8,56,1444183636,Crackin' Up!,,,apple_album_search_no_auto_match,false
graph_album:album|reagan youth|youth anthems for the new order:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|reagan youth|youth anthems for the new order,graph_album,album,Reagan Youth,Youth Anthems for the New Order,1984,us,artist_album_resolver_no_safe_album_match,21910556,apple_artist_search_ephemeral,1,120,1487575585,The Complete Youth Anthems for the New Order,,,apple_album_search_no_auto_match,false
graph_album:album|red krayola|parable of arable land:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|red krayola|parable of arable land,graph_album,album,Red Krayola,The Parable of Arable Land,1967,us,artist_album_resolver_no_safe_album_match,41780174,apple_artist_search_ephemeral,5,97,558673753,The Parable of Arable Land (2011 Sonic Boom Stereo) [Remastered],,,apple_album_search_no_auto_match,false
graph_album:album|renaissance|scheherazade and other stories:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|renaissance|scheherazade and other stories,graph_album,album,Renaissance,Scheherazade and Other Stories,1975,us,artist_album_resolver_no_safe_album_match,1139738909,existing_graph_artist_link,6,45,1768089567,Turn of the Cards,,,apple_album_search_no_auto_match,false
graph_album:album|revels|intoxica:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|revels|intoxica,graph_album,album,The Revels,Intoxica!!!,1995,us,artist_album_resolver_no_safe_album_match,16276427,existing_graph_artist_link,0,,,,,,apple_album_search_no_results,false
graph_album:album|rip chords|hey little cobra and other hot rod hits:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|rip chords|hey little cobra and other hot rod hits,graph_album,album,The Rip Chords,Hey Little Cobra and Other Hot Rod Hits,1964,us,artist_album_resolver_no_safe_album_match,943776,existing_graph_artist_link,2,44,260302028,Three Window Coupe,,,apple_album_search_no_auto_match,false
graph_album:album|rossington collins band|anytime anyplace anywhere:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|rossington collins band|anytime anyplace anywhere,graph_album,album,Rossington Collins Band,"Anytime, Anyplace, Anywhere",1980,us,artist_album_resolver_no_safe_album_match,64790,apple_artist_search_ephemeral,1,45,1443486929,This Is the Way,,,apple_album_search_no_auto_match,false
graph_album:album|santo and johnny|santo and johnny:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|santo and johnny|santo and johnny,graph_album,album,Santo & Johnny,Santo & Johnny,1959,us,artist_album_resolver_no_safe_album_match,3967831,existing_graph_artist_link,17,52,261233703,"Santo & Johnny, Vol. 1: Sleepwalk",,,apple_album_search_no_auto_match,false
graph_album:album|scratch acid|greatest gift:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|scratch acid|greatest gift,graph_album,album,Scratch Acid,The Greatest Gift,1991,us,artist_album_resolver_no_safe_album_match,60306701,existing_graph_artist_link,0,,,,,,apple_album_search_no_results,false
graph_album:album|sham 69|tell us the truth:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|sham 69|tell us the truth,graph_album,album,Sham 69,Tell Us the Truth,1978,us,artist_album_resolver_no_safe_album_match,3183954,existing_graph_artist_link,5,49,1436093679,That's Life,,,apple_album_search_no_results,false
graph_album:album|soft machine|volume two:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|soft machine|volume two,graph_album,album,Soft Machine,Volume Two,1969,us,artist_album_resolver_no_safe_album_match,7212088,apple_artist_search_ephemeral,5,40,424153109,Third,,,apple_album_search_no_auto_match,false
graph_album:album|sound|from the lions mouth:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|sound|from the lions mouth,graph_album,album,The Sound,From the Lions Mouth,1981,us,artist_album_resolver_no_safe_album_match,1484831706,existing_graph_artist_link,0,,,,,,apple_album_search_no_auto_match,false
graph_album:album|sugarhill gang|sugarhill gang:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|sugarhill gang|sugarhill gang,graph_album,album,The Sugarhill Gang,Sugarhill Gang,1980,us,artist_album_resolver_no_safe_album_match,24176035,existing_graph_artist_link,6,52,65616560,Rapper's Delight: The Best of the Sugarhill Gang,,,apple_album_search_no_auto_match,false
graph_album:album|tommy james and the shondells|cellophane symphony:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|tommy james and the shondells|cellophane symphony,graph_album,album,Tommy James and the Shondells,Cellophane Symphony,1969,us,artist_album_resolver_no_safe_album_match,28426427,apple_artist_search_ephemeral,9,45,59412520,Crimson & Clover,,,apple_album_search_no_results,false
graph_album:album|various artists|aladdin:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|aladdin,graph_album,album,Various Artists,Aladdin,1992,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|atlantic rhythm and blues 1947 1974:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|atlantic rhythm and blues 1947 1974,graph_album,album,Various Artists,Atlantic Rhythm and Blues 1947-1974,1985,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,3,35,1876794966,Two Of A Kind (Original Motion Picture Soundtrack),,,apple_album_search_no_results,false
graph_album:album|various artists|beauty and the beast:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|beauty and the beast,graph_album,album,Various Artists,Beauty and the Beast,1991,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,5,40,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|crow:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|crow,graph_album,album,Various Artists,The Crow,1994,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,40,1781285037,Cadence Guinéenne,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|dirty dancing:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|dirty dancing,graph_album,album,Various Artists,Dirty Dancing,1987,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,3,35,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|doo wop box:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|doo wop box,graph_album,album,Various Artists,The Doo Wop Box,1993,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,5,35,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|dr demento 20th anniversary collection:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|dr demento 20th anniversary collection,graph_album,album,Various Artists,Dr. Demento 20th Anniversary Collection,1991,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,5,40,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_results,false
graph_album:album|various artists|forrest gump:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|forrest gump,graph_album,album,Various Artists,Forrest Gump,1994,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,1781285037,Cadence Guinéenne,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|frozen:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|frozen,graph_album,album,Various Artists,Frozen,2013,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,187,37,1440747168,Jazz Loves Disney,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|garden state:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|garden state,graph_album,album,Various Artists,Garden State,2004,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,39,40,1717640317,"Panamá (Latin, Calypso And Funk On The Isthmus 1965 - 75)",,,apple_album_search_no_auto_match,false
graph_album:album|various artists|guardians of the galaxy awesome mix vol 1:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|guardians of the galaxy awesome mix vol 1,graph_album,album,Various Artists,Guardians of the Galaxy: Awesome Mix Vol. 1,2014,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,192,40,1440747168,Jazz Loves Disney,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|hercules:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|hercules,graph_album,album,Various Artists,Hercules,1997,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,5,35,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|hunchback of notre dame:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|hunchback of notre dame,graph_album,album,Various Artists,The Hunchback of Notre Dame,1996,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,40,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|jock jams volume 1:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|jock jams volume 1,graph_album,album,Various Artists,"Jock Jams, Volume 1",1995,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,52,1647220429,로보트 태권V,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|lion king:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|lion king,graph_album,album,Various Artists,The Lion King,1994,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,1781285037,Cadence Guinéenne,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|mary poppins:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|mary poppins,graph_album,album,Various Artists,Mary Poppins,1964,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,1,44,1638649373,비속의 여인,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|matrix:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|matrix,graph_album,album,Various Artists,The Matrix,1999,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,13,49,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|moana:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|moana,graph_album,album,Various Artists,Moana,2016,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,223,49,1440747168,Jazz Loves Disney,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|now that s what i call christmas:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|now that s what i call christmas,graph_album,album,Various Artists,Now That's What I Call Christmas!,2001,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,20,35,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|pulp fiction:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|pulp fiction,graph_album,album,Various Artists,Pulp Fiction,1994,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,1781285037,Cadence Guinéenne,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|romeo juliet:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|romeo juliet,graph_album,album,Various Artists,Romeo + Juliet,1996,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,5,35,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|saturday night fever:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|saturday night fever,graph_album,album,Various Artists,Saturday Night Fever,1977,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,3,45,1120285244,1 Fois 5,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|singles:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|singles,graph_album,album,Various Artists,Singles,1992,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,401365101,Nos Grandes Idoles Country Disparus,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|surf age nuggets:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|surf age nuggets,graph_album,album,Various Artists,Surf-Age Nuggets,1996,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,35,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|tangled:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|tangled,graph_album,album,Various Artists,Tangled,2010,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,137,40,1858725281,Hip-Hop Instrumentals (Mega Rap Pack),,,apple_album_search_no_auto_match,false
graph_album:album|various artists|trainspotting:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|trainspotting,graph_album,album,Various Artists,Trainspotting,1996,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,4,40,1633661983,1999 대한민국,,,apple_album_search_no_auto_match,false
graph_album:album|various artists|twilight:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|various artists|twilight,graph_album,album,Various Artists,Twilight,2008,us,artist_album_resolver_no_safe_album_match,275426030,apple_artist_search_ephemeral,97,35,1858725281,Hip-Hop Instrumentals (Mega Rap Pack),,,apple_album_search_no_auto_match,false
graph_album:album|vicente fernandez|un azteca en el azteca:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|vicente fernandez|un azteca en el azteca,graph_album,album,Vicente Fernandez,Un Azteca en el Azteca,2016,us,artist_album_resolver_no_safe_album_match,6742830,existing_graph_artist_link,8,68,1145620213,"Un Azteca en el Azteca, Vol. 2 (En Vivo)",,,apple_album_search_no_auto_match,false
graph_album:album|wiggles|big red car:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|wiggles|big red car,graph_album,album,The Wiggles,Big Red Car,1995,us,artist_album_resolver_no_safe_album_match,7066283,existing_graph_artist_link,7,40,1871092139,Toot Toot!,,,apple_album_search_no_auto_match,false
graph_album:album|x ray spex|germfree adolescents:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|x ray spex|germfree adolescents,graph_album,album,X-Ray Spex,Germfree Adolescents,1978,us,artist_album_resolver_no_safe_album_match,3184330,existing_graph_artist_link,2,107,1760319043,Germ Free Adolescents,,,apple_album_search_no_auto_match,false
graph_album:album|yo yo ma|bach cello suites:artist_album_resolver_no_safe_album_match,apple_music_artist_album_resolver_pass_v1,album|yo yo ma|bach cello suites,graph_album,album,Yo-Yo Ma,Bach: Cello Suites,1983,us,artist_album_resolver_no_safe_album_match,275557,existing_graph_artist_link,23,70,381515547,"Bach: Cello Suites Nos. 1-6, BWV 1007-1012 (2009 Remaster)",,,apple_album_search_no_auto_match,false
