deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,candidate_apple_id_count,strongest_basis_suffix,prior_review_reason,raw_payload_persisted
graph_song:song|aly us|follow me:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|aly us|follow me,graph_song,song,Aly-Us,Follow Me,1992,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|antonio aguilar|tristes recuerdos:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|antonio aguilar|tristes recuerdos,graph_song,song,Antonio Aguilar,Tristes Recuerdos,1973,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|aphex twin|come to daddy:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|aphex twin|come to daddy,graph_song,song,Aphex Twin,Come to Daddy,1997,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|aso|snacks:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|aso|snacks,graph_song,song,Aso,Snacks,2016,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|babe rainbow|something:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|babe rainbow|something,graph_song,song,Babe Rainbow,Something,2017,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|barbarians|moulty:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|barbarians|moulty,graph_song,song,The Barbarians,Moulty,1966,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|basic channel|phylyps trak ii:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|basic channel|phylyps trak ii,graph_song,song,Basic Channel,Phylyps Trak II,1994,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|basic channel|quadrant dub:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|basic channel|quadrant dub,graph_song,song,Basic Channel,Quadrant Dub,1994,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|bernard herrmann|prelude from psycho:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|bernard herrmann|prelude from psycho,graph_song,song,Bernard Herrmann,Prelude from Psycho,1960,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|billy joe shaver|honky tonk heroes:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|billy joe shaver|honky tonk heroes,graph_song,song,Billy Joe Shaver,Honky Tonk Heroes,1973,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|black dog|virtual:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|black dog|virtual,graph_song,song,The Black Dog,Virtual,1990,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|black star feat common|respiration flying high remix:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|black star feat common|respiration flying high remix,graph_song,song,Black Star feat. Common,Respiration (Flying High Remix),1999,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|bobby shmurda|hot n:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|bobby shmurda|hot n,graph_song,song,Bobby Shmurda,Hot N****,2014,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|body count|cop killer:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|body count|cop killer,graph_song,song,Body Count,Cop Killer,1992,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|bsd u|lighter:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|bsd u|lighter,graph_song,song,bsd.u,Lighter,2015,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|bsd u|peach:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|bsd u|peach,graph_song,song,bsd.u,peach,2014,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|cajmere featuring dajae|brighter days:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|cajmere featuring dajae|brighter days,graph_song,song,Cajmere featuring Dajae,Brighter Days,1992,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|calvin harris|feel so close:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|calvin harris|feel so close,graph_song,song,Calvin Harris,Feel So Close,2011,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|captain beefheart and his magic band|moonlight on vermont:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|captain beefheart and his magic band|moonlight on vermont,graph_song,song,Captain Beefheart & His Magic Band,Moonlight on Vermont,1969,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|ceelo green|closet freak:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|ceelo green|closet freak,graph_song,song,CeeLo Green,Closet Freak,2002,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|channel one|technicolor:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|channel one|technicolor,graph_song,song,Channel One,Technicolor,1986,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|comsat angels|independence day:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|comsat angels|independence day,graph_song,song,The Comsat Angels,Independence Day,1980,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|cookies|don t say nothin bad:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|cookies|don t say nothin bad,graph_song,song,The Cookies,Don't Say Nothin' Bad,1963,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|curve|coast is clear:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|curve|coast is clear,graph_song,song,Curve,Coast Is Clear,1991,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|curve|horror head:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|curve|horror head,graph_song,song,Curve,Horror Head,1992,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|d o a|fucked up ronnie:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|d o a|fucked up ronnie,graph_song,song,D.O.A.,Fucked Up Ronnie,1981,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|daily flash|jack of diamonds:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|daily flash|jack of diamonds,graph_song,song,The Daily Flash,Jack of Diamonds,1966,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|dakhabrakha|sho z pod duba:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dakhabrakha|sho z pod duba,graph_song,song,DakhaBrakha,Sho Z-Pod Duba,2007,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|dbx|losing control:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dbx|losing control,graph_song,song,DBX,Losing Control,1994,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|dem franchize boyz|i think they like me:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dem franchize boyz|i think they like me,graph_song,song,Dem Franchize Boyz,I Think They Like Me,2005,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|destiny s child|independent women part i:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|destiny s child|independent women part i,graph_song,song,Destiny's Child,Independent Women Part I,2000,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|dj kool|let me clear my throat:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dj kool|let me clear my throat,graph_song,song,DJ Kool,Let Me Clear My Throat,1996,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|dna|not moving:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dna|not moving,graph_song,song,DNA,Not Moving,1978,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|donnie mcclurkin|stand:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|donnie mcclurkin|stand,graph_song,song,Donnie McClurkin,Stand,1996,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|doug sahm and band|is anybody goin to san antone:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|doug sahm and band|is anybody goin to san antone,graph_song,song,Doug Sahm and Band,Is Anybody Goin' to San Antone,1973,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|dovers|what am i going to do:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dovers|what am i going to do,graph_song,song,The Dovers,What Am I Going to Do,1965,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|dwight twilley band|girls:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|dwight twilley band|girls,graph_song,song,Dwight Twilley Band,Girls,1984,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|eddie cochran|something else:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|eddie cochran|something else,graph_song,song,Eddie Cochran,Something Else,1959,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|eevee|house of memories:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|eevee|house of memories,graph_song,song,eevee,house of memories,2016,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|eevee|jazz scratches:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|eevee|jazz scratches,graph_song,song,eevee,jazz scratches,2016,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|eevee|m i s t:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|eevee|m i s t,graph_song,song,eevee,m i s t,2016,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|eevee|vibes:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|eevee|vibes,graph_song,song,eevee,vibes,2018,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|elevation worship|rattle:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|elevation worship|rattle,graph_song,song,Elevation Worship,RATTLE!,2020,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|erykah badu|tyrone:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|erykah badu|tyrone,graph_song,song,Erykah Badu,Tyrone,1997,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|ethel merman|rose s turn:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|ethel merman|rose s turn,graph_song,song,Ethel Merman,Rose's Turn,1959,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|frank oz as cookie monster|c is for cookie:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|frank oz as cookie monster|c is for cookie,graph_song,song,Frank Oz as Cookie Monster,C Is for Cookie,1971,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_results,false
graph_song:song|frankie knuckles presents satoshi tomiie|tears:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|frankie knuckles presents satoshi tomiie|tears,graph_song,song,Frankie Knuckles presents Satoshi Tomiie,Tears,1989,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|funkadelic|not just knee deep:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|funkadelic|not just knee deep,graph_song,song,Funkadelic,Not Just Knee Deep,1979,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|future|fuck up some commas:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|future|fuck up some commas,graph_song,song,Future,Fuck Up Some Commas,2015,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|garth brooks|ain t going down til the sun comes up:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|ain t going down til the sun comes up,graph_song,song,Garth Brooks,Ain't Going Down ('Til the Sun Comes Up),1993,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|callin baton rouge:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|callin baton rouge,graph_song,song,Garth Brooks,Callin' Baton Rouge,1993,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
